StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,flag_unrealistic,EngagementScore,AcademicEffort,PerformanceGap,StudyEfficiency,WellbeingIndex,DigitalScore,MotivationXResources,AttendanceXStudy,ExamXEngagement,GMM_Cluster
18,78,1,1,1,0,1,24,2,15,1,76,83,0,2,1,0,81.60000000000001,25.5,7,4.611111111111111,0,1.5,1,14.040000000000001,68.0,0
18,78,1,0,0,0,1,24,2,15,1,76,83,0,2,1,0,71.60000000000001,25.5,7,4.611111111111111,-1,1.5,0,14.040000000000001,59.66666666666668,0
19,70,1,0,0,0,1,26,3,8,1,56,77,1,2,1,0,60.400000000000006,23.0,21,4.052631578947368,-1,1.8,0,13.299999999999999,46.694779116465874,0
19,70,1,0,0,0,1,23,0,6,0,53,91,1,0,0,0,49.2,22.0,38,4.7894736842105265,1,1.6,0,13.299999999999999,44.95180722891567,0
20,95,1,1,0,0,0,26,1,1,1,71,55,1,0,2,0,86.4,20.5,-16,2.75,1,1.1,0,19.0,47.71084337349399,0
20,95,0,1,0,0,0,26,1,1,1,71,55,1,0,2,0,86.4,20.5,-16,2.75,0,1.1,0,19.0,47.71084337349399,0
27,98,1,1,0,0,0,28,3,4,0,73,42,1,1,3,0,78.4,29.0,-31,1.5555555555555556,0,1.4,0,26.46,33.06024096385543,0
27,98,1,1,0,0,0,19,3,1,0,90,84,1,1,1,0,85.2,27.5,-6,3.111111111111111,0,1.1,0,26.46,71.855421686747,0
20,98,1,1,2,0,0,27,3,7,1,88,71,0,2,1,0,94.4,23.5,-17,3.55,1,0.7000000000000001,2,19.6,67.29317269076306,0
20,98,1,1,0,0,0,27,3,7,1,88,71,0,2,1,0,94.4,23.5,-17,3.55,-1,0.7000000000000001,0,19.6,67.29317269076306,0
20,98,2,1,1,0,0,27,3,7,1,88,71,0,2,1,0,94.4,23.5,-17,3.55,1,0.7000000000000001,2,19.6,67.29317269076306,0
24,66,1,0,1,0,1,19,1,11,1,69,62,1,1,2,0,64.0,29.5,-7,2.5833333333333335,1,2.1,1,15.84,39.83935742971887,0
24,66,1,0,1,0,1,21,3,10,1,69,64,1,2,2,0,64.0,29.0,-5,2.6666666666666665,0,2.0,1,15.84,41.12449799196787,0
21,94,1,0,0,0,1,21,1,18,0,61,48,0,1,3,0,62.0,30.0,-13,2.2857142857142856,0,1.8,0,19.74,29.87951807228916,0
21,94,1,0,0,0,1,23,3,19,0,59,48,1,2,3,0,61.2,30.5,-11,2.2857142857142856,-1,2.9000000000000004,0,19.74,29.493975903614462,0
17,92,1,1,2,0,0,28,0,9,0,74,56,0,1,2,0,76.4,21.5,-18,3.2941176470588234,2,0.9,2,15.64,42.9558232931727,0
26,77,0,0,2,0,0,29,3,4,0,60,62,1,2,2,0,54.8,28.0,2,2.3846153846153846,0,1.4,0,20.02,34.11244979919678,0
26,77,0,0,2,0,0,22,0,20,1,88,61,1,1,2,0,76.0,36.0,-27,2.3461538461538463,1,3.0,0,20.02,46.54618473895582,0
26,77,0,0,2,0,0,21,3,18,1,86,63,0,2,2,0,75.2,35.0,-23,2.423076923076923,0,1.8,0,20.02,47.566265060240966,0
26,71,1,1,0,0,1,29,2,17,0,72,55,0,1,2,0,67.2,34.5,-17,2.1153846153846154,0,1.7000000000000002,0,18.46,37.108433734939766,0
26,71,1,1,0,0,1,29,0,1,1,69,88,0,2,0,0,76.0,26.5,19,3.3846153846153846,-1,0.1,0,18.46,67.14859437751005,0
26,71,2,0,1,0,1,29,2,17,0,72,55,0,1,2,0,57.2,34.5,-17,2.1153846153846154,2,1.7000000000000002,2,18.46,31.586345381526108,0
26,71,2,0,1,0,1,29,0,1,1,69,88,0,2,0,0,66.0,26.5,19,3.3846153846153846,1,0.1,2,18.46,58.31325301204819,0
17,78,2,1,1,0,1,25,1,14,1,54,57,1,2,2,0,72.80000000000001,24.0,3,3.3529411764705883,1,2.4000000000000004,2,13.26,41.66265060240965,0
28,78,0,1,0,0,0,26,2,17,1,79,92,1,0,0,0,82.80000000000001,36.5,13,3.2857142857142856,0,2.7,0,21.84,76.48192771084338,0
28,78,0,1,0,0,0,19,0,3,1,52,40,1,2,3,0,72.0,29.5,-12,1.4285714285714286,-2,1.3,0,21.84,28.91566265060241,0
25,69,1,1,0,0,0,26,0,12,1,82,68,0,1,2,0,80.4,31.0,-14,2.72,0,1.2000000000000002,0,17.25,54.89156626506025,0
25,69,1,1,0,0,0,29,0,0,0,64,57,1,2,2,0,63.2,25.0,-7,2.28,-1,1.0,0,17.25,36.168674698795186,0
11,76,1,1,1,0,1,27,0,14,1,89,65,0,2,2,0,86.0,18.0,-24,5.909090909090909,0,1.4000000000000001,1,8.36,56.12449799196788,0
11,76,1,1,1,0,1,25,2,19,1,99,84,1,2,1,0,90.0,20.5,-15,7.636363636363637,0,2.9000000000000004,1,8.36,75.90361445783132,0
11,76,1,1,1,0,1,25,1,3,1,89,94,1,1,0,0,86.0,12.5,5,8.545454545454545,1,1.3,1,8.36,81.16465863453816,0
21,88,0,0,2,0,0,23,0,10,1,61,75,0,0,1,0,69.60000000000001,26.0,14,3.5714285714285716,2,1.0,0,18.48,52.409638554216876,0
20,70,1,1,0,0,1,29,0,5,1,51,99,1,2,0,0,68.4,22.5,48,4.95,-1,1.5,0,14.0,67.98795180722892,0
21,98,1,1,2,0,0,27,3,9,0,72,45,0,0,3,0,78.0,25.5,-27,2.142857142857143,3,0.9,2,20.58,35.24096385542169,0
21,98,1,1,2,0,0,18,3,2,1,65,73,1,2,1,0,85.2,22.0,8,3.4761904761904763,1,1.2,2,20.58,62.445783132530124,0
21,98,1,1,2,0,0,24,1,19,0,89,59,1,2,2,0,84.80000000000001,30.5,-30,2.8095238095238093,1,2.9000000000000004,2,20.58,50.23293172690764,0
21,98,1,1,2,0,0,19,2,10,0,93,86,1,2,0,0,86.4,26.0,-7,4.095238095238095,1,2.0,2,20.58,74.60240963855424,0
21,98,1,1,2,0,0,18,3,14,0,53,67,0,1,2,0,70.4,28.0,14,3.1904761904761907,2,1.4000000000000001,2,20.58,47.35742971887551,0
21,98,1,1,2,0,0,28,0,6,1,67,64,1,2,2,0,86.0,24.0,-3,3.0476190476190474,1,1.6,2,20.58,55.26104417670683,0
21,98,1,1,2,0,0,27,0,8,1,99,49,1,2,3,0,98.80000000000001,25.0,-50,2.3333333333333335,1,1.8,2,20.58,48.60642570281125,0
21,98,1,1,2,0,0,22,3,5,1,80,77,1,1,1,0,91.2,23.5,-3,3.6666666666666665,2,1.5,2,20.58,70.50602409638554,0
8,73,1,0,1,0,0,21,0,12,0,85,71,1,2,1,0,63.2,14.0,-14,8.875,0,2.2,1,5.84,45.052208835341375,0
8,73,1,0,1,0,0,27,1,1,1,93,55,0,2,2,0,76.4,8.5,-38,6.875,0,0.1,1,5.84,42.18875502008033,0
24,88,0,1,0,0,1,26,3,19,0,100,95,1,0,0,0,85.2,33.5,-5,3.9583333333333335,0,2.9000000000000004,0,21.12,81.26506024096386,0
24,88,0,1,0,0,1,29,2,17,1,81,80,1,1,1,0,87.6,32.5,-1,3.3333333333333335,-1,2.7,0,21.12,70.36144578313252,0
24,88,1,1,1,0,1,26,3,19,0,100,95,1,0,0,0,85.2,33.5,-5,3.9583333333333335,2,2.9000000000000004,1,21.12,81.26506024096386,0
24,88,1,1,1,0,1,29,2,17,1,81,80,1,1,1,0,87.6,32.5,-1,3.3333333333333335,1,2.7,1,21.12,70.36144578313252,0
24,68,0,0,2,0,0,27,0,12,0,66,93,1,1,0,0,53.60000000000001,30.0,27,3.875,1,2.2,0,16.32,50.04819277108435,0
24,68,0,0,2,0,0,20,0,8,1,89,93,1,1,0,0,72.80000000000001,28.0,4,3.875,1,1.8,0,16.32,67.97590361445785,0
28,99,1,1,1,0,1,18,2,11,1,52,83,1,0,1,0,80.4,33.5,31,2.9642857142857144,2,2.1,1,27.72,67.00000000000001,0
23,79,1,1,1,0,1,28,1,0,1,50,51,1,1,3,0,71.6,23.0,1,2.217391304347826,1,1.0,1,18.17,36.662650602409634,0
18,80,2,1,1,0,1,21,2,9,1,84,65,1,1,2,0,85.6,22.5,-19,3.611111111111111,2,1.9,2,14.4,55.863453815261046,0
18,80,2,1,1,0,1,20,3,8,0,63,91,0,2,0,0,67.2,22.0,28,5.055555555555555,1,0.8,2,14.4,61.397590361445786,0
18,80,2,1,1,0,1,25,0,9,1,63,50,1,1,3,0,77.2,22.5,-13,2.7777777777777777,2,1.9,2,14.4,38.75502008032129,0
25,88,1,1,0,0,1,26,2,20,1,60,83,0,0,1,0,79.2,35.0,23,3.32,1,2.0,0,22.0,66.00000000000001,0
25,88,1,1,0,0,1,22,0,4,0,53,45,1,2,3,0,66.4,27.0,-8,1.8,-1,1.4,0,22.0,30.000000000000004,0
25,88,1,1,0,0,1,27,1,5,1,63,82,1,2,1,0,80.4,27.5,19,3.28,-1,1.5,0,22.0,66.19277108433737,0
24,95,0,1,1,0,1,21,3,18,1,85,95,0,1,0,0,92.0,33.0,10,3.9583333333333335,0,1.8,0,22.799999999999997,87.75100401606426,0
24,95,0,1,1,0,1,29,2,3,0,67,87,1,2,0,0,74.8,25.5,20,3.625,-1,1.3,0,22.799999999999997,65.33734939759036,0
16,76,2,1,1,0,1,19,3,2,1,76,65,1,0,2,0,80.80000000000001,17.0,-11,4.0625,3,1.2,2,12.16,52.73092369477913,0
16,76,2,1,1,0,1,23,2,2,1,70,83,1,2,1,0,78.4,17.0,13,5.1875,1,1.2,2,12.16,65.33333333333334,0
16,76,2,1,1,0,1,23,0,3,1,95,63,0,2,2,0,88.4,17.5,-32,3.9375,1,0.30000000000000004,2,12.16,55.91566265060242,0
16,76,2,1,1,0,1,19,3,19,1,96,81,1,2,1,0,88.80000000000001,25.5,-15,5.0625,1,2.9000000000000004,2,12.16,72.21686746987953,0
21,70,0,1,1,0,1,23,1,9,1,68,56,1,2,2,0,75.2,25.5,-12,2.6666666666666665,-1,1.9,0,14.7,42.28112449799197,0
17,75,2,1,1,0,1,22,1,16,1,67,40,1,0,3,0,76.8,25.0,-27,2.3529411764705883,3,2.6,2,12.75,30.843373493975903,0
21,99,1,1,1,0,1,29,3,16,1,55,87,1,2,0,0,81.6,29.0,32,4.142857142857143,0,2.6,1,20.79,71.27710843373494,0
21,99,1,1,1,0,1,22,1,20,1,90,51,1,1,3,0,95.6,31.0,-39,2.4285714285714284,1,3.0,1,20.79,48.95180722891566,0
21,99,1,1,1,0,1,20,0,15,1,100,52,1,0,3,0,99.6,28.5,-48,2.4761904761904763,2,2.5,1,20.79,52.0,0
21,99,1,1,1,0,1,28,3,3,1,77,59,1,2,2,0,90.4,22.5,-18,2.8095238095238093,0,1.3,1,20.79,53.55020080321285,0
22,84,1,0,1,0,1,26,2,13,1,85,92,0,0,0,0,77.6,28.5,7,4.181818181818182,2,1.3,1,18.48,71.67871485943775,0
22,84,1,0,1,0,1,22,1,16,1,68,87,1,0,0,0,70.80000000000001,30.0,19,3.9545454545454546,2,2.6,1,18.48,61.84337349397592,0
22,84,1,0,1,0,1,20,1,2,1,78,48,1,1,3,0,74.80000000000001,23.0,-30,2.1818181818181817,1,1.2,1,18.48,36.048192771084345,0
22,84,1,0,1,0,1,29,3,12,1,66,89,1,2,0,0,70.0,28.0,23,4.045454545454546,0,2.2,1,18.48,62.55020080321286,0
25,77,0,1,2,0,0,29,2,13,1,71,59,1,0,2,0,79.2,31.5,-12,2.36,2,2.3,0,19.25,46.915662650602414,0
25,77,0,1,2,0,0,22,3,11,1,70,85,1,1,0,0,78.8,30.5,15,3.4,1,2.1,0,19.25,67.24899598393574,0
23,84,0,0,1,0,0,26,1,6,1,75,76,1,0,1,0,73.6,26.0,1,3.3043478260869565,1,1.6,0,19.32,56.16064257028112,0
23,84,0,0,1,0,0,24,1,9,1,61,62,1,1,2,0,68.0,27.5,1,2.6956521739130435,0,1.9,0,19.32,42.329317269076306,0
23,84,0,0,1,0,0,29,0,0,1,87,49,1,1,3,0,78.4,23.0,-38,2.130434782608696,0,1.0,0,19.32,38.570281124497996,0
23,84,0,0,1,0,0,22,2,13,0,52,67,1,1,2,0,54.400000000000006,29.5,15,2.9130434782608696,0,2.3,0,19.32,36.59437751004017,0
23,84,0,1,0,0,0,26,1,6,1,75,76,1,0,1,0,83.6,26.0,1,3.3043478260869565,0,1.6,0,19.32,63.791164658634536,0
23,84,0,1,0,0,0,24,1,9,1,61,62,1,1,2,0,78.0,27.5,1,2.6956521739130435,-1,1.9,0,19.32,48.55421686746988,0
23,84,0,1,0,0,0,29,0,0,1,87,49,1,1,3,0,88.4,23.0,-38,2.130434782608696,-1,1.0,0,19.32,43.48995983935744,0
23,84,0,1,0,0,0,22,2,13,0,52,67,1,1,2,0,64.4,29.5,15,2.9130434782608696,-1,2.3,0,19.32,43.32128514056225,0
21,68,1,1,1,0,1,21,3,3,1,76,67,0,2,2,0,77.60000000000001,22.5,-9,3.1904761904761907,0,0.30000000000000004,1,14.280000000000001,52.20080321285141,0
26,96,1,1,1,0,1,26,2,2,1,55,69,0,0,2,0,80.4,27.0,14,2.6538461538461537,2,0.2,1,24.96,55.698795180722904,0
26,96,1,1,1,0,1,24,2,11,1,58,41,1,2,3,0,81.60000000000001,31.5,-17,1.5769230769230769,0,2.1,1,24.96,33.59036144578314,0
26,96,1,1,1,0,1,22,0,2,1,98,55,1,0,2,0,97.60000000000001,27.0,-43,2.1153846153846154,2,1.2,1,24.96,53.89558232931728,0
17,76,1,1,0,0,0,24,1,13,0,59,85,1,1,0,0,64.0,23.5,26,5.0,0,2.3,0,12.92,54.618473895582326,0
15,66,2,0,1,0,1,29,0,5,1,72,94,0,2,0,0,65.2,17.5,22,6.266666666666667,1,0.5,2,9.9,61.53413654618474,0
10,96,2,0,1,0,0,25,0,16,1,50,95,1,2,0,0,68.4,18.0,45,9.5,1,2.6,2,9.6,65.2409638554217,0
19,80,1,1,2,0,0,20,1,1,1,52,73,1,2,1,0,72.8,19.5,21,3.8421052631578947,1,1.1,2,15.200000000000001,53.3574297188755,0
20,65,1,0,1,0,1,28,2,6,0,76,85,1,2,0,0,56.400000000000006,23.0,9,4.25,0,1.6,1,13.0,48.13253012048193,0
24,86,1,1,1,0,0,19,0,15,1,62,97,1,0,0,0,79.2,31.5,35,4.041666666666667,2,2.5,1,20.64,77.13253012048195,0
24,86,1,1,1,0,0,29,3,2,1,52,98,1,2,0,0,75.2,25.0,46,4.083333333333333,0,1.2,1,20.64,73.99196787148595,0
24,86,1,1,1,0,0,27,1,4,1,91,40,1,0,3,0,90.8,26.0,-51,1.6666666666666667,2,1.4,1,20.64,36.46586345381526,0
26,83,0,0,2,0,1,25,1,17,0,78,96,0,1,0,0,64.4,34.5,18,3.6923076923076925,1,1.7000000000000002,0,21.58,62.07228915662651,0
26,83,0,0,2,0,1,26,1,4,0,96,91,1,1,0,0,71.60000000000001,28.0,-5,3.5,1,1.4,0,21.58,65.41767068273094,0
26,83,0,0,2,0,1,27,1,19,0,67,93,1,1,0,0,60.0,35.5,26,3.576923076923077,1,2.9000000000000004,0,21.58,56.02409638554217,0
18,65,2,1,1,0,1,24,0,16,0,51,97,1,2,0,0,56.400000000000006,26.0,46,5.388888888888889,1,2.6,2,11.700000000000001,54.9277108433735,0
18,65,2,1,1,0,1,21,2,6,0,67,86,1,2,0,0,62.8,21.0,19,4.777777777777778,1,1.6,2,11.700000000000001,54.22489959839357,0
18,65,2,1,1,0,1,28,2,6,0,97,86,1,0,0,1,74.80000000000001,21.0,-11,4.777777777777778,3,1.6,2,11.700000000000001,64.58634538152612,0
29,95,1,0,1,0,0,28,3,6,1,68,53,1,2,3,0,75.2,32.0,-15,1.8275862068965518,0,1.6,1,27.549999999999997,40.01606425702811,0
29,95,1,0,1,0,0,21,1,19,1,82,98,0,2,0,0,80.80000000000001,38.5,16,3.3793103448275863,0,1.9000000000000001,1,27.549999999999997,79.50200803212853,0
20,72,1,0,2,0,0,23,1,13,0,61,82,0,2,1,0,53.2,26.5,21,4.1,1,1.3,2,14.399999999999999,43.7991967871486,0
20,72,1,0,2,0,0,27,2,17,0,77,66,1,2,2,0,59.6,28.5,-11,3.3,1,2.7,2,14.399999999999999,39.493975903614455,0
12,73,1,0,1,0,1,24,1,14,0,57,57,1,2,2,0,52.0,19.0,0,4.75,0,2.4000000000000004,1,8.76,29.759036144578317,0
12,73,1,0,1,0,1,20,0,8,1,97,84,1,1,1,0,78.0,16.0,-13,7.0,1,1.8,1,8.76,65.78313253012048,0
22,74,2,1,1,0,1,28,1,18,1,79,75,1,1,1,0,81.2,31.0,-4,3.409090909090909,2,2.8,2,16.28,61.144578313253014,0
22,74,2,1,1,0,1,21,3,2,1,63,79,1,0,1,0,74.80000000000001,23.0,16,3.590909090909091,3,1.2,2,16.28,59.32931726907631,0
22,74,2,1,1,0,1,22,3,6,1,84,67,1,2,2,0,83.2,25.0,-17,3.0454545454545454,1,1.6,2,16.28,55.96787148594378,0
20,76,2,1,0,0,0,18,0,6,0,95,71,1,2,1,0,78.4,23.0,-24,3.55,0,1.6,0,15.2,55.88755020080322,0
20,83,0,0,0,0,1,27,1,8,0,76,58,1,2,2,0,63.60000000000001,24.0,-18,2.9,-2,1.8,0,16.599999999999998,37.03614457831326,0
20,83,0,0,0,0,1,29,3,18,0,65,42,0,0,3,0,59.2,29.0,-23,2.1,0,1.8,0,16.599999999999998,24.96385542168675,0
14,86,0,1,1,0,1,27,1,2,1,96,92,1,1,0,0,92.80000000000001,15.0,-4,6.571428571428571,0,1.2,0,12.04,85.71887550200805,0
13,62,1,1,1,0,0,23,3,13,0,85,88,1,1,0,0,68.8,19.5,3,6.769230769230769,1,2.3,1,8.06,60.78714859437751,0
13,62,1,1,1,0,0,21,2,2,0,61,64,0,1,2,0,59.2,14.0,3,4.923076923076923,1,0.2,1,8.06,38.040160642570285,0
13,62,1,1,1,0,0,18,2,6,1,65,75,1,2,1,0,70.8,16.0,10,5.769230769230769,0,1.6,1,8.06,53.31325301204819,0
13,62,1,1,1,0,0,25,3,7,1,81,49,1,0,3,0,77.2,16.5,-32,3.769230769230769,2,1.7000000000000002,1,8.06,37.979919678714865,0
20,79,0,1,0,0,0,26,1,18,1,67,51,1,1,3,0,78.4,29.0,-16,2.55,-1,2.8,0,15.8,40.14457831325302,0
21,88,1,1,0,0,1,18,3,5,1,78,97,0,2,0,0,86.4,23.5,19,4.619047619047619,-1,0.5,0,18.48,84.14457831325302,0
21,88,1,1,0,0,1,27,0,6,1,51,57,1,1,2,0,75.60000000000001,24.0,6,2.7142857142857144,0,1.6,0,18.48,43.26506024096386,0
11,94,0,1,2,0,0,18,3,13,1,86,41,1,2,3,0,92.0,17.5,-45,3.727272727272727,0,2.3,0,10.34,37.871485943775106,0
11,94,0,1,2,0,0,22,2,15,0,91,40,1,1,3,0,84.0,18.5,-51,3.6363636363636362,1,2.5,0,10.34,33.734939759036145,0
11,94,0,1,2,0,0,22,1,14,1,75,50,1,2,3,0,87.6,18.0,-25,4.545454545454546,0,2.4000000000000004,0,10.34,43.97590361445783,0
11,94,0,1,2,0,0,21,0,18,1,83,100,1,2,0,0,90.80000000000001,20.0,17,9.090909090909092,0,2.8,0,10.34,91.16465863453817,0
15,73,2,0,0,0,1,29,0,1,1,59,78,0,2,1,0,62.800000000000004,15.5,19,5.2,0,0.1,0,10.95,49.18072289156627,0
23,88,2,0,0,0,1,18,2,5,1,86,45,0,1,3,0,79.6,25.5,-41,1.9565217391304348,1,0.5,0,20.24,35.963855421686745,0
23,88,2,0,0,0,1,23,3,19,0,84,93,0,2,0,0,68.80000000000001,32.5,9,4.043478260869565,0,1.9000000000000001,0,20.24,64.2409638554217,0
23,88,2,0,0,0,1,25,1,11,0,91,91,1,0,0,0,71.6,28.5,0,3.9565217391304346,2,2.1,0,20.24,65.41767068273091,0
23,88,2,0,0,0,1,29,0,16,1,81,96,0,1,0,0,77.6,31.0,15,4.173913043478261,1,1.6,0,20.24,74.79518072289157,0
12,64,1,0,0,0,1,22,2,2,0,64,84,1,1,1,0,51.2,13.0,20,7.0,0,1.2,0,7.68,43.18072289156627,0
12,64,1,0,0,0,1,23,3,6,0,54,88,1,2,0,0,47.2,15.0,34,7.333333333333333,-1,1.6,0,7.68,41.70281124497993,0
12,64,1,0,0,0,1,23,1,1,0,86,51,1,2,3,0,60.0,12.5,-35,4.25,-1,1.1,0,7.68,30.722891566265062,0
12,64,2,1,1,0,1,22,2,2,0,64,84,1,1,1,0,61.2,13.0,20,7.0,2,1.2,2,7.68,51.61445783132531,0
12,64,2,1,1,0,1,23,3,6,0,54,88,1,2,0,0,57.2,15.0,34,7.333333333333333,1,1.6,2,7.68,50.53815261044177,0
12,64,2,1,1,0,1,23,1,1,0,86,51,1,2,3,0,70.0,12.5,-35,4.25,1,1.1,2,7.68,35.84337349397591,0
20,63,1,1,1,0,0,27,0,12,1,99,60,1,2,2,1,84.80000000000001,26.0,-39,3.0,0,2.2,1,12.6,51.0843373493976,0
20,63,1,1,1,0,0,21,0,19,0,98,50,0,0,3,1,74.4,29.5,-48,2.5,2,1.9000000000000001,1,12.6,37.34939759036145,0
20,63,1,1,1,0,0,26,3,5,1,83,68,1,2,2,0,78.4,22.5,-15,3.4,0,1.5,1,12.6,53.526104417670695,0
15,98,0,0,0,0,0,25,2,17,0,87,64,1,1,2,0,74.0,23.5,-23,4.266666666666667,-1,2.7,0,14.7,47.55020080321285,0
15,98,0,0,0,0,0,18,2,9,0,58,67,1,2,2,0,62.400000000000006,19.5,9,4.466666666666667,-2,1.9,0,14.7,41.97590361445784,0
25,99,1,0,1,0,1,19,3,11,0,99,97,1,2,0,0,79.2,30.5,-2,3.88,0,2.1,1,24.75,77.13253012048195,0
25,99,1,0,1,0,1,18,1,4,0,80,48,0,1,3,0,71.6,27.0,-32,1.92,1,0.4,1,24.75,34.50602409638554,0
16,95,0,0,0,0,0,23,1,1,0,91,59,1,2,2,0,74.4,16.5,-32,3.6875,-2,1.1,0,15.2,44.07228915662651,0
16,95,0,0,0,0,0,29,2,18,0,66,89,0,1,0,0,64.4,25.0,23,5.5625,-1,1.8,0,15.2,57.54618473895583,0
23,69,0,1,0,0,1,18,3,7,1,69,80,1,2,1,0,75.2,26.5,11,3.4782608695652173,-2,1.7000000000000002,0,15.87,60.401606425702816,0
10,81,1,1,1,0,0,23,1,4,0,64,82,0,2,1,0,68.0,12.0,18,8.2,0,0.4,1,8.100000000000001,55.983935742971894,0
10,81,1,1,1,0,0,21,1,20,1,90,94,1,2,0,0,88.4,20.0,4,9.4,0,3.0,1,8.100000000000001,83.42971887550202,0
10,81,1,1,1,0,0,27,3,1,1,52,50,1,0,3,0,73.2,10.5,-2,5.0,2,1.1,1,8.100000000000001,36.74698795180723,0
10,81,1,1,1,0,0,29,1,20,0,93,61,0,1,2,0,79.6,20.0,-32,6.1,1,2.0,1,8.100000000000001,48.75100401606425,0
17,99,1,0,0,0,1,27,1,16,1,81,43,1,1,3,0,82.0,25.0,-38,2.5294117647058822,0,2.6,0,16.83,35.40160642570281,0
17,99,1,0,0,0,1,27,2,16,1,99,74,1,2,1,0,89.2,25.0,-25,4.352941176470588,-1,2.6,0,16.83,66.27309236947791,0
5,84,1,1,0,0,1,20,2,17,1,74,65,1,2,2,0,83.2,13.5,-9,13.0,-1,2.7,0,4.2,54.29718875502009,0
19,96,0,1,0,0,0,21,2,20,1,72,54,0,0,3,0,87.2,29.0,-18,2.8421052631578947,0,2.0,0,18.24,47.277108433734945,0
19,96,0,1,0,0,0,20,0,12,1,62,65,1,1,2,0,83.2,25.0,3,3.4210526315789473,-1,2.2,0,18.24,54.29718875502009,0
19,96,0,1,0,0,0,24,0,1,0,66,72,0,2,1,0,74.80000000000001,19.5,6,3.789473684210526,-2,0.1,0,18.24,54.07228915662652,0
19,96,0,1,0,0,0,29,2,4,1,98,73,1,1,1,0,97.60000000000001,21.0,-25,3.8421052631578947,-1,1.4,0,18.24,71.53413654618475,0
22,97,1,1,1,0,1,29,1,11,1,73,89,1,1,0,0,88.0,27.5,16,4.045454545454546,1,2.1,1,21.34,78.63453815261045,0
22,97,1,1,1,0,1,20,0,13,1,79,77,0,2,1,0,90.4,28.5,-2,3.5,0,1.3,1,21.34,69.88755020080322,0
22,97,1,1,1,0,1,26,2,16,1,66,65,1,2,2,0,85.2,30.0,-1,2.9545454545454546,0,2.6,1,21.34,55.60240963855422,0
22,72,2,0,0,0,1,27,0,20,0,50,87,0,1,0,0,48.8,32.0,37,3.9545454545454546,1,2.0,0,15.84,42.626506024096386,0
22,71,1,0,1,0,0,22,1,1,1,59,61,1,2,2,0,62.0,22.5,2,2.772727272727273,0,1.1,1,15.62,37.971887550200805,0
22,71,1,0,1,0,0,22,1,8,1,73,97,1,2,0,0,67.60000000000001,26.0,24,4.409090909090909,0,1.8,1,15.62,65.83534136546186,0
22,71,1,0,1,0,0,28,1,2,0,51,57,1,2,2,0,48.800000000000004,23.0,6,2.590909090909091,0,1.2,1,15.62,27.9277108433735,0
27,74,1,0,2,0,1,23,2,16,0,58,98,1,1,0,0,52.800000000000004,35.0,40,3.6296296296296298,2,2.6,2,19.98,51.95180722891567,0
27,74,1,0,2,0,1,28,2,20,0,84,61,1,0,2,0,63.2,37.0,-23,2.259259259259259,3,3.0,2,19.98,38.70682730923696,0
27,74,1,0,2,0,1,21,0,10,1,54,44,1,0,3,0,61.2,32.0,-10,1.6296296296296295,3,2.0,2,19.98,27.036144578313255,0
27,74,0,1,2,0,1,23,2,16,0,58,98,1,1,0,0,62.800000000000004,35.0,40,3.6296296296296298,1,2.6,0,19.98,61.79116465863454,0
27,74,0,1,2,0,1,28,2,20,0,84,61,1,0,2,0,73.2,37.0,-23,2.259259259259259,2,3.0,0,19.98,44.83132530120482,0
27,74,0,1,2,0,1,21,0,10,1,54,44,1,0,3,0,71.2,32.0,-10,1.6296296296296295,2,2.0,0,19.98,31.45381526104418,0
14,94,1,1,1,0,1,19,2,18,0,95,65,1,0,2,0,85.6,23.0,-30,4.642857142857143,2,2.8,1,13.16,55.863453815261046,0
25,82,1,1,1,0,1,24,2,18,1,95,48,1,2,3,0,90.80000000000001,34.0,-47,1.92,0,2.8,1,20.5,43.75903614457832,0
25,82,1,1,1,0,1,25,3,7,0,61,94,1,1,0,0,67.2,28.5,33,3.76,1,1.7000000000000002,1,20.5,63.42168674698796,0
25,82,1,1,1,0,1,27,0,11,1,92,44,0,2,3,0,89.60000000000001,30.5,-48,1.76,0,1.1,1,20.5,39.58232931726908,0
25,82,1,1,1,0,1,18,0,12,1,69,55,1,2,2,0,80.4,31.0,-14,2.2,0,2.2,1,20.5,44.39759036144579,0
24,71,1,0,1,0,0,25,3,5,1,85,81,1,1,1,0,72.4,26.5,-4,3.375,1,1.5,1,17.04,58.87951807228916,0
23,85,2,0,0,0,1,27,2,8,1,67,81,0,2,1,0,70.8,27.0,14,3.5217391304347827,0,0.8,0,19.55,57.57831325301204,0
23,85,2,0,0,0,1,24,0,20,1,90,74,1,1,1,0,80.0,33.0,-16,3.217391304347826,1,3.0,0,19.55,59.437751004016064,0
23,85,2,0,0,0,1,21,0,10,1,85,97,1,1,0,0,78.0,28.0,12,4.217391304347826,1,2.0,0,19.55,75.96385542168676,0
23,85,2,0,0,0,1,21,3,18,0,88,55,1,2,2,0,69.2,32.0,-33,2.391304347826087,0,2.8,0,19.55,38.212851405622494,0
14,98,2,1,1,0,1,29,0,6,0,78,43,0,2,3,0,80.4,17.0,-35,3.0714285714285716,1,0.6000000000000001,2,13.719999999999999,34.71084337349398,0
