StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,flag_unrealistic,EngagementScore,AcademicEffort,PerformanceGap,StudyEfficiency,WellbeingIndex,DigitalScore,MotivationXResources,AttendanceXStudy,ExamXEngagement,GMM_Cluster
25,84,0,0,1,1,1,18,3,2,1,80,50,1,0,3,0,75.6,26.0,-30,2.0,1,2.2,0,21.0,37.95180722891566,1
25,84,0,0,1,1,1,18,3,0,1,96,65,1,2,2,0,82.0,25.0,-31,2.6,-1,2.0,0,21.0,53.5140562248996,1
25,84,0,0,1,1,1,20,3,6,0,69,99,1,2,0,0,61.2,28.0,30,3.96,-1,2.6,0,21.0,60.83132530120483,1
25,84,0,0,1,1,1,23,2,6,1,82,81,1,1,1,0,76.4,28.0,-1,3.24,0,2.6,0,21.0,62.13253012048194,1
25,84,1,1,2,1,1,18,3,2,1,80,50,1,0,3,0,85.6,26.0,-30,2.0,3,2.2,2,21.0,42.971887550200805,1
25,84,1,1,2,1,1,18,3,0,1,96,65,1,2,2,0,92.0,25.0,-31,2.6,1,2.0,2,21.0,60.040160642570285,1
25,84,1,1,2,1,1,20,3,6,0,69,99,1,2,0,0,71.2,28.0,30,3.96,1,2.6,2,21.0,70.77108433734941,1
25,84,1,1,2,1,1,23,2,6,1,82,81,1,1,1,0,86.4,28.0,-1,3.24,2,2.6,2,21.0,70.26506024096386,1
22,73,1,1,0,1,0,25,2,4,1,63,92,1,0,0,0,74.4,24.0,29,4.181818181818182,1,2.4,0,16.06,68.72289156626506,1
22,73,1,1,0,1,0,23,2,17,1,56,82,1,1,1,0,71.60000000000001,30.5,26,3.727272727272727,0,3.7,0,16.06,58.947791164658646,1
22,73,1,1,0,1,0,29,2,4,0,97,41,1,0,3,0,78.0,24.0,-56,1.8636363636363635,1,2.4,0,16.06,32.108433734939766,1
22,73,0,1,1,1,0,25,2,4,1,63,92,1,0,0,0,74.4,24.0,29,4.181818181818182,1,2.4,0,16.06,68.72289156626506,1
22,73,0,1,1,1,0,23,2,17,1,56,82,1,1,1,0,71.60000000000001,30.5,26,3.727272727272727,0,3.7,0,16.06,58.947791164658646,1
22,73,0,1,1,1,0,29,2,4,0,97,41,1,0,3,0,78.0,24.0,-56,1.8636363636363635,1,2.4,0,16.06,32.108433734939766,1
22,73,1,0,1,1,0,25,2,4,1,63,92,1,0,0,0,64.4,24.0,29,4.181818181818182,2,2.4,1,16.06,59.48594377510041,1
22,73,1,0,1,1,0,23,2,17,1,56,82,1,1,1,0,61.60000000000001,30.5,26,3.727272727272727,1,3.7,1,16.06,50.71485943775102,1
22,73,1,0,1,1,0,29,2,4,0,97,41,1,0,3,0,68.0,24.0,-56,1.8636363636363635,2,2.4,1,16.06,27.991967871485947,1
22,63,0,0,1,1,1,18,1,10,1,63,74,1,1,1,0,60.400000000000006,27.0,11,3.3636363636363638,0,3.0,0,13.86,44.875502008032136,1
22,63,0,0,1,1,1,26,3,17,0,87,69,1,2,2,0,60.00000000000001,30.5,-18,3.1363636363636362,-1,3.7,0,13.86,41.566265060240966,1
22,63,1,0,2,1,1,18,1,10,1,63,74,1,1,1,0,60.400000000000006,27.0,11,3.3636363636363638,2,3.0,2,13.86,44.875502008032136,1
22,63,1,0,2,1,1,26,3,17,0,87,69,1,2,2,0,60.00000000000001,30.5,-18,3.1363636363636362,1,3.7,2,13.86,41.566265060240966,1
22,63,2,1,2,1,1,18,1,10,1,63,74,1,1,1,0,70.4,27.0,11,3.3636363636363638,3,3.0,4,13.86,52.30522088353415,1
22,63,2,1,2,1,1,26,3,17,0,87,69,1,2,2,0,70.0,30.5,-18,3.1363636363636362,2,3.7,4,13.86,48.49397590361446,1
22,63,0,0,2,1,1,18,1,10,1,63,74,1,1,1,0,60.400000000000006,27.0,11,3.3636363636363638,1,3.0,0,13.86,44.875502008032136,1
22,63,0,0,2,1,1,26,3,17,0,87,69,1,2,2,0,60.00000000000001,30.5,-18,3.1363636363636362,0,3.7,0,13.86,41.566265060240966,1
22,63,0,0,0,1,1,18,1,10,1,63,74,1,1,1,0,60.400000000000006,27.0,11,3.3636363636363638,-1,3.0,0,13.86,44.875502008032136,1
22,63,0,0,0,1,1,26,3,17,0,87,69,1,2,2,0,60.00000000000001,30.5,-18,3.1363636363636362,-2,3.7,0,13.86,41.566265060240966,1
22,63,1,1,0,1,1,18,1,10,1,63,74,1,1,1,0,70.4,27.0,11,3.3636363636363638,0,3.0,0,13.86,52.30522088353415,1
22,63,1,1,0,1,1,26,3,17,0,87,69,1,2,2,0,70.0,30.5,-18,3.1363636363636362,-1,3.7,0,13.86,48.49397590361446,1
22,63,1,1,1,1,1,18,1,10,1,63,74,1,1,1,0,70.4,27.0,11,3.3636363636363638,1,3.0,1,13.86,52.30522088353415,1
22,63,1,1,1,1,1,26,3,17,0,87,69,1,2,2,0,70.0,30.5,-18,3.1363636363636362,0,3.7,1,13.86,48.49397590361446,1
22,63,0,1,1,1,1,18,1,10,1,63,74,1,1,1,0,70.4,27.0,11,3.3636363636363638,0,3.0,0,13.86,52.30522088353415,1
22,63,0,1,1,1,1,26,3,17,0,87,69,1,2,2,0,70.0,30.5,-18,3.1363636363636362,-1,3.7,0,13.86,48.49397590361446,1
24,68,1,1,1,1,0,27,0,12,0,66,93,1,1,0,0,63.60000000000001,30.0,27,3.875,1,3.2,1,16.32,59.38554216867472,1
24,68,1,1,1,1,0,20,0,8,1,89,93,1,1,0,0,82.80000000000001,28.0,4,3.875,1,2.8,1,16.32,77.31325301204821,1
24,68,1,1,0,1,0,27,0,12,0,66,93,1,1,0,0,63.60000000000001,30.0,27,3.875,0,3.2,0,16.32,59.38554216867472,1
24,68,1,1,0,1,0,20,0,8,1,89,93,1,1,0,0,82.80000000000001,28.0,4,3.875,0,2.8,0,16.32,77.31325301204821,1
24,68,2,0,1,1,0,27,0,12,0,66,93,1,1,0,0,53.60000000000001,30.0,27,3.875,2,3.2,2,16.32,50.04819277108435,1
24,68,2,0,1,1,0,20,0,8,1,89,93,1,1,0,0,72.80000000000001,28.0,4,3.875,2,2.8,2,16.32,67.97590361445785,1
24,68,1,1,2,1,0,27,0,12,0,66,93,1,1,0,0,63.60000000000001,30.0,27,3.875,2,3.2,2,16.32,59.38554216867472,1
24,68,1,1,2,1,0,20,0,8,1,89,93,1,1,0,0,82.80000000000001,28.0,4,3.875,2,2.8,2,16.32,77.31325301204821,1
24,68,0,0,1,1,0,27,0,12,0,66,93,1,1,0,0,53.60000000000001,30.0,27,3.875,0,3.2,0,16.32,50.04819277108435,1
24,68,0,0,1,1,0,20,0,8,1,89,93,1,1,0,0,72.80000000000001,28.0,4,3.875,0,2.8,0,16.32,67.97590361445785,1
24,71,1,1,1,1,1,22,3,3,1,77,91,1,1,0,0,79.2,25.5,14,3.7916666666666665,1,2.3,1,17.04,72.36144578313254,1
24,71,1,1,1,1,1,25,1,12,1,64,82,1,1,1,0,74.0,30.0,18,3.4166666666666665,1,3.2,1,17.04,60.92369477911647,1
24,71,2,1,0,1,1,22,3,3,1,77,91,1,1,0,0,79.2,25.5,14,3.7916666666666665,1,2.3,0,17.04,72.36144578313254,1
24,71,2,1,0,1,1,25,1,12,1,64,82,1,1,1,0,74.0,30.0,18,3.4166666666666665,1,3.2,0,17.04,60.92369477911647,1
24,71,1,0,1,1,1,22,3,3,1,77,91,1,1,0,0,69.2,25.5,14,3.7916666666666665,1,2.3,1,17.04,63.224899598393584,1
24,71,1,0,1,1,1,25,1,12,1,64,82,1,1,1,0,64.0,30.0,18,3.4166666666666665,1,3.2,1,17.04,52.69076305220884,1
24,71,2,1,1,1,1,22,3,3,1,77,91,1,1,0,0,79.2,25.5,14,3.7916666666666665,2,2.3,2,17.04,72.36144578313254,1
24,71,2,1,1,1,1,25,1,12,1,64,82,1,1,1,0,74.0,30.0,18,3.4166666666666665,2,3.2,2,17.04,60.92369477911647,1
24,71,1,1,0,1,1,22,3,3,1,77,91,1,1,0,0,79.2,25.5,14,3.7916666666666665,0,2.3,0,17.04,72.36144578313254,1
24,71,1,1,0,1,1,25,1,12,1,64,82,1,1,1,0,74.0,30.0,18,3.4166666666666665,0,3.2,0,17.04,60.92369477911647,1
24,60,1,0,2,1,0,21,3,13,0,73,75,1,0,1,0,53.2,30.5,2,3.125,3,3.3,2,14.399999999999999,40.06024096385543,1
24,60,1,0,2,1,0,23,2,5,0,97,95,0,0,0,1,62.800000000000004,26.5,-2,3.9583333333333335,3,1.5,2,14.399999999999999,59.8995983935743,1
24,60,0,0,1,1,0,21,3,13,0,73,75,1,0,1,0,53.2,30.5,2,3.125,1,3.3,0,14.399999999999999,40.06024096385543,1
24,60,0,0,1,1,0,23,2,5,0,97,95,0,0,0,1,62.800000000000004,26.5,-2,3.9583333333333335,1,1.5,0,14.399999999999999,59.8995983935743,1
24,60,1,1,1,1,0,21,3,13,0,73,75,1,0,1,0,63.2,30.5,2,3.125,2,3.3,1,14.399999999999999,47.59036144578314,1
24,60,1,1,1,1,0,23,2,5,0,97,95,0,0,0,1,72.80000000000001,26.5,-2,3.9583333333333335,2,1.5,1,14.399999999999999,69.43775100401608,1
24,60,1,1,0,1,0,21,3,13,0,73,75,1,0,1,0,63.2,30.5,2,3.125,1,3.3,0,14.399999999999999,47.59036144578314,1
24,60,1,1,0,1,0,23,2,5,0,97,95,0,0,0,1,72.80000000000001,26.5,-2,3.9583333333333335,1,1.5,0,14.399999999999999,69.43775100401608,1
28,99,1,1,0,1,1,18,2,11,1,52,83,1,0,1,0,80.4,33.5,31,2.9642857142857144,1,3.1,0,27.72,67.00000000000001,1
23,79,2,1,1,1,1,28,1,0,1,50,51,1,1,3,0,71.6,23.0,1,2.217391304347826,2,2.0,2,18.17,36.662650602409634,1
23,79,2,1,0,1,1,28,1,0,1,50,51,1,1,3,0,71.6,23.0,1,2.217391304347826,1,2.0,0,18.17,36.662650602409634,1
23,79,1,1,2,1,1,28,1,0,1,50,51,1,1,3,0,71.6,23.0,1,2.217391304347826,2,2.0,2,18.17,36.662650602409634,1
23,79,2,0,1,1,1,28,1,0,1,50,51,1,1,3,0,61.6,23.0,1,2.217391304347826,2,2.0,2,18.17,31.542168674698797,1
28,71,1,0,2,1,0,20,2,10,1,56,69,1,0,2,0,60.800000000000004,33.0,13,2.4642857142857144,3,3.0,2,19.88,42.12048192771085,1
28,71,1,0,2,1,0,18,0,9,0,97,94,0,2,0,0,67.2,32.5,-3,3.357142857142857,1,1.9,2,19.88,63.42168674698796,1
28,71,1,0,2,1,0,26,0,8,0,77,46,0,2,3,0,59.2,32.0,-31,1.6428571428571428,1,1.8,2,19.88,27.341365461847392,1
28,71,1,1,2,1,0,20,2,10,1,56,69,1,0,2,0,70.80000000000001,33.0,13,2.4642857142857144,3,3.0,2,19.88,49.04819277108435,1
28,71,1,1,2,1,0,18,0,9,0,97,94,0,2,0,0,77.2,32.5,-3,3.357142857142857,1,1.9,2,19.88,72.85943775100402,1
28,71,1,1,2,1,0,26,0,8,0,77,46,0,2,3,0,69.2,32.0,-31,1.6428571428571428,1,1.8,2,19.88,31.959839357429722,1
24,90,0,0,1,1,1,25,1,20,0,70,73,1,0,1,0,64.0,34.0,3,3.0416666666666665,1,4.0,0,21.6,46.907630522088354,1
24,90,0,0,1,1,1,24,0,19,1,67,92,1,0,0,0,72.8,33.5,25,3.8333333333333335,1,3.9000000000000004,0,21.6,67.24497991967871,1
24,90,1,1,0,1,1,25,1,20,0,70,73,1,0,1,0,74.0,34.0,3,3.0416666666666665,1,4.0,0,21.6,54.23694779116466,1
24,90,1,1,0,1,1,24,0,19,1,67,92,1,0,0,0,82.8,33.5,25,3.8333333333333335,1,3.9000000000000004,0,21.6,76.48192771084338,1
24,90,1,0,1,1,1,25,1,20,0,70,73,1,0,1,0,64.0,34.0,3,3.0416666666666665,2,4.0,1,21.6,46.907630522088354,1
24,90,1,0,1,1,1,24,0,19,1,67,92,1,0,0,0,72.8,33.5,25,3.8333333333333335,2,3.9000000000000004,1,21.6,67.24497991967871,1
24,90,2,0,0,1,1,25,1,20,0,70,73,1,0,1,0,64.0,34.0,3,3.0416666666666665,2,4.0,0,21.6,46.907630522088354,1
24,90,2,0,0,1,1,24,0,19,1,67,92,1,0,0,0,72.8,33.5,25,3.8333333333333335,2,3.9000000000000004,0,21.6,67.24497991967871,1
24,90,1,1,1,1,1,25,1,20,0,70,73,1,0,1,0,74.0,34.0,3,3.0416666666666665,2,4.0,1,21.6,54.23694779116466,1
24,90,1,1,1,1,1,24,0,19,1,67,92,1,0,0,0,82.8,33.5,25,3.8333333333333335,2,3.9000000000000004,1,21.6,76.48192771084338,1
24,90,0,1,2,1,1,25,1,20,0,70,73,1,0,1,0,74.0,34.0,3,3.0416666666666665,2,4.0,0,21.6,54.23694779116466,1
24,90,0,1,2,1,1,24,0,19,1,67,92,1,0,0,0,82.8,33.5,25,3.8333333333333335,2,3.9000000000000004,0,21.6,76.48192771084338,1
18,80,1,0,0,1,1,21,2,9,1,84,65,1,1,2,0,75.6,22.5,-19,3.611111111111111,0,2.9,0,14.4,49.33734939759036,1
18,80,1,0,0,1,1,25,0,9,1,63,50,1,1,3,0,67.2,22.5,-13,2.7777777777777777,0,2.9,0,14.4,33.734939759036145,1
18,80,0,1,2,1,1,21,2,9,1,84,65,1,1,2,0,85.6,22.5,-19,3.611111111111111,1,2.9,0,14.4,55.863453815261046,1
18,80,0,1,2,1,1,25,0,9,1,63,50,1,1,3,0,77.2,22.5,-13,2.7777777777777777,1,2.9,0,14.4,38.75502008032129,1
22,63,2,1,1,1,0,22,0,19,0,70,47,0,2,3,0,63.2,31.5,-23,2.1363636363636362,1,2.9000000000000004,2,13.86,29.823293172690768,1
22,63,2,1,1,1,0,26,2,18,0,61,88,0,2,0,0,59.60000000000001,31.0,27,4.0,1,2.8,2,13.86,52.65863453815262,1
22,63,2,1,1,1,0,29,1,0,0,93,67,1,2,2,0,72.4,22.0,-26,3.0454545454545454,1,2.0,2,13.86,48.70281124497992,1
22,63,2,1,1,1,0,26,1,0,0,79,62,1,0,2,0,66.80000000000001,22.0,-17,2.8181818181818183,3,2.0,2,13.86,41.582329317269085,1
22,63,2,1,1,1,0,23,3,20,1,99,41,0,1,3,1,84.80000000000001,32.0,-58,1.8636363636363635,2,3.0,2,13.86,34.90763052208836,1
22,63,1,1,1,1,0,22,0,19,0,70,47,0,2,3,0,63.2,31.5,-23,2.1363636363636362,0,2.9000000000000004,1,13.86,29.823293172690768,1
22,63,1,1,1,1,0,26,2,18,0,61,88,0,2,0,0,59.60000000000001,31.0,27,4.0,0,2.8,1,13.86,52.65863453815262,1
22,63,1,1,1,1,0,29,1,0,0,93,67,1,2,2,0,72.4,22.0,-26,3.0454545454545454,0,2.0,1,13.86,48.70281124497992,1
22,63,1,1,1,1,0,26,1,0,0,79,62,1,0,2,0,66.80000000000001,22.0,-17,2.8181818181818183,2,2.0,1,13.86,41.582329317269085,1
22,63,1,1,1,1,0,23,3,20,1,99,41,0,1,3,1,84.80000000000001,32.0,-58,1.8636363636363635,1,3.0,1,13.86,34.90763052208836,1
22,63,2,1,0,1,0,22,0,19,0,70,47,0,2,3,0,63.2,31.5,-23,2.1363636363636362,0,2.9000000000000004,0,13.86,29.823293172690768,1
22,63,2,1,0,1,0,26,2,18,0,61,88,0,2,0,0,59.60000000000001,31.0,27,4.0,0,2.8,0,13.86,52.65863453815262,1
22,63,2,1,0,1,0,29,1,0,0,93,67,1,2,2,0,72.4,22.0,-26,3.0454545454545454,0,2.0,0,13.86,48.70281124497992,1
22,63,2,1,0,1,0,26,1,0,0,79,62,1,0,2,0,66.80000000000001,22.0,-17,2.8181818181818183,2,2.0,0,13.86,41.582329317269085,1
22,63,2,1,0,1,0,23,3,20,1,99,41,0,1,3,1,84.80000000000001,32.0,-58,1.8636363636363635,1,3.0,0,13.86,34.90763052208836,1
22,63,0,1,1,1,0,22,0,19,0,70,47,0,2,3,0,63.2,31.5,-23,2.1363636363636362,-1,2.9000000000000004,0,13.86,29.823293172690768,1
22,63,0,1,1,1,0,26,2,18,0,61,88,0,2,0,0,59.60000000000001,31.0,27,4.0,-1,2.8,0,13.86,52.65863453815262,1
22,63,0,1,1,1,0,29,1,0,0,93,67,1,2,2,0,72.4,22.0,-26,3.0454545454545454,-1,2.0,0,13.86,48.70281124497992,1
22,63,0,1,1,1,0,26,1,0,0,79,62,1,0,2,0,66.80000000000001,22.0,-17,2.8181818181818183,1,2.0,0,13.86,41.582329317269085,1
22,63,0,1,1,1,0,23,3,20,1,99,41,0,1,3,1,84.80000000000001,32.0,-58,1.8636363636363635,0,3.0,0,13.86,34.90763052208836,1
22,63,1,0,0,1,0,22,0,19,0,70,47,0,2,3,0,53.2,31.5,-23,2.1363636363636362,-1,2.9000000000000004,0,13.86,25.104417670682736,1
22,63,1,0,0,1,0,26,2,18,0,61,88,0,2,0,0,49.60000000000001,31.0,27,4.0,-1,2.8,0,13.86,43.823293172690775,1
22,63,1,0,0,1,0,29,1,0,0,93,67,1,2,2,0,62.400000000000006,22.0,-26,3.0454545454545454,-1,2.0,0,13.86,41.97590361445784,1
22,63,1,0,0,1,0,26,1,0,0,79,62,1,0,2,0,56.800000000000004,22.0,-17,2.8181818181818183,1,2.0,0,13.86,35.35742971887551,1
22,63,1,0,0,1,0,23,3,20,1,99,41,0,1,3,1,74.80000000000001,32.0,-58,1.8636363636363635,0,3.0,0,13.86,30.791164658634543,1
19,89,1,1,1,1,1,25,3,0,1,95,66,0,1,2,0,93.6,19.0,-29,3.473684210526316,1,1.0,1,16.91,62.02409638554217,1
19,89,1,0,1,1,1,25,3,0,1,95,66,0,1,2,0,83.6,19.0,-29,3.473684210526316,1,1.0,1,16.91,55.397590361445786,1
19,89,2,0,2,1,1,25,3,0,1,95,66,0,1,2,0,83.6,19.0,-29,3.473684210526316,3,1.0,4,16.91,55.397590361445786,1
19,89,1,1,0,1,1,25,3,0,1,95,66,0,1,2,0,93.6,19.0,-29,3.473684210526316,0,1.0,0,16.91,62.02409638554217,1
21,92,0,1,0,1,1,29,1,19,0,73,53,1,0,3,0,76.0,30.5,-20,2.5238095238095237,0,3.9000000000000004,0,19.32,40.441767068273094,1
21,92,0,1,0,1,1,23,3,4,0,53,68,1,2,2,0,68.0,23.0,15,3.238095238095238,-2,2.4,0,19.32,46.42570281124498,1
21,92,1,1,0,1,1,29,1,19,0,73,53,1,0,3,0,76.0,30.5,-20,2.5238095238095237,1,3.9000000000000004,0,19.32,40.441767068273094,1
21,92,1,1,0,1,1,23,3,4,0,53,68,1,2,2,0,68.0,23.0,15,3.238095238095238,-1,2.4,0,19.32,46.42570281124498,1
21,92,0,0,0,1,1,29,1,19,0,73,53,1,0,3,0,66.0,30.5,-20,2.5238095238095237,0,3.9000000000000004,0,19.32,35.12048192771084,1
21,92,0,0,0,1,1,23,3,4,0,53,68,1,2,2,0,58.00000000000001,23.0,15,3.238095238095238,-2,2.4,0,19.32,39.5983935742972,1
24,72,2,0,2,1,0,20,3,14,1,74,72,1,2,1,0,68.4,31.0,-2,3.0,2,3.4000000000000004,4,17.28,49.445783132530124,1
24,72,2,0,2,1,0,21,2,11,1,72,52,1,2,3,0,67.6,29.5,-20,2.1666666666666665,2,3.1,4,17.28,35.29317269076305,1
24,72,0,1,2,1,0,20,3,14,1,74,72,1,2,1,0,78.4,31.0,-2,3.0,0,3.4000000000000004,0,17.28,56.67469879518073,1
24,72,0,1,2,1,0,21,2,11,1,72,52,1,2,3,0,77.6,29.5,-20,2.1666666666666665,0,3.1,0,17.28,40.5140562248996,1
24,72,1,0,1,1,0,20,3,14,1,74,72,1,2,1,0,68.4,31.0,-2,3.0,0,3.4000000000000004,1,17.28,49.445783132530124,1
24,72,1,0,1,1,0,21,2,11,1,72,52,1,2,3,0,67.6,29.5,-20,2.1666666666666665,0,3.1,1,17.28,35.29317269076305,1
24,72,1,1,0,1,0,20,3,14,1,74,72,1,2,1,0,78.4,31.0,-2,3.0,-1,3.4000000000000004,0,17.28,56.67469879518073,1
24,72,1,1,0,1,0,21,2,11,1,72,52,1,2,3,0,77.6,29.5,-20,2.1666666666666665,-1,3.1,0,17.28,40.5140562248996,1
24,72,2,0,1,1,0,20,3,14,1,74,72,1,2,1,0,68.4,31.0,-2,3.0,1,3.4000000000000004,2,17.28,49.445783132530124,1
24,72,2,0,1,1,0,21,2,11,1,72,52,1,2,3,0,67.6,29.5,-20,2.1666666666666665,1,3.1,2,17.28,35.29317269076305,1
33,77,2,1,1,1,0,21,3,5,1,76,87,0,2,0,0,81.2,35.5,11,2.6363636363636362,1,1.5,2,25.41,70.9277108433735,1
33,77,2,1,1,1,0,21,3,5,1,75,77,1,2,1,0,80.8,35.5,2,2.3333333333333335,1,2.5,2,25.41,62.46586345381526,1
27,81,1,1,1,1,0,29,1,1,0,96,94,1,1,0,0,80.80000000000001,27.5,-2,3.4814814814814814,1,2.1,1,21.87,76.25702811244982,1
27,81,1,1,1,1,0,22,3,6,0,53,98,1,1,0,0,63.6,30.0,45,3.6296296296296298,1,2.6,1,21.87,62.578313253012055,1
27,81,1,1,1,1,0,24,1,16,1,83,73,1,0,1,0,85.6,35.0,-10,2.7037037037037037,2,3.6,1,21.87,62.738955823293175,1
27,81,0,1,0,1,0,29,1,1,0,96,94,1,1,0,0,80.80000000000001,27.5,-2,3.4814814814814814,-1,2.1,0,21.87,76.25702811244982,1
27,81,0,1,0,1,0,22,3,6,0,53,98,1,1,0,0,63.6,30.0,45,3.6296296296296298,-1,2.6,0,21.87,62.578313253012055,1
27,81,0,1,0,1,0,24,1,16,1,83,73,1,0,1,0,85.6,35.0,-10,2.7037037037037037,0,3.6,0,21.87,62.738955823293175,1
27,81,1,1,0,1,0,29,1,1,0,96,94,1,1,0,0,80.80000000000001,27.5,-2,3.4814814814814814,0,2.1,0,21.87,76.25702811244982,1
27,81,1,1,0,1,0,22,3,6,0,53,98,1,1,0,0,63.6,30.0,45,3.6296296296296298,0,2.6,0,21.87,62.578313253012055,1
27,81,1,1,0,1,0,24,1,16,1,83,73,1,0,1,0,85.6,35.0,-10,2.7037037037037037,1,3.6,0,21.87,62.738955823293175,1
27,81,2,1,1,1,0,29,1,1,0,96,94,1,1,0,0,80.80000000000001,27.5,-2,3.4814814814814814,2,2.1,2,21.87,76.25702811244982,1
27,81,2,1,1,1,0,22,3,6,0,53,98,1,1,0,0,63.6,30.0,45,3.6296296296296298,2,2.6,2,21.87,62.578313253012055,1
27,81,2,1,1,1,0,24,1,16,1,83,73,1,0,1,0,85.6,35.0,-10,2.7037037037037037,3,3.6,2,21.87,62.738955823293175,1
25,88,1,1,0,1,1,26,2,20,1,60,83,0,0,1,0,79.2,35.0,23,3.32,1,3.0,0,22.0,66.00000000000001,1
25,88,1,1,0,1,1,22,0,4,0,53,45,1,2,3,0,66.4,27.0,-8,1.8,-1,2.4,0,22.0,30.000000000000004,1
25,88,1,1,0,1,1,27,1,5,1,63,82,1,2,1,0,80.4,27.5,19,3.28,-1,2.5,0,22.0,66.19277108433737,1
25,88,2,1,0,1,1,26,2,20,1,60,83,0,0,1,0,79.2,35.0,23,3.32,2,3.0,0,22.0,66.00000000000001,1
25,88,2,1,0,1,1,22,0,4,0,53,45,1,2,3,0,66.4,27.0,-8,1.8,0,2.4,0,22.0,30.000000000000004,1
25,88,2,1,0,1,1,27,1,5,1,63,82,1,2,1,0,80.4,27.5,19,3.28,0,2.5,0,22.0,66.19277108433737,1
24,95,2,1,2,1,1,21,3,18,1,85,95,0,1,0,0,92.0,33.0,10,3.9583333333333335,3,2.8,4,22.799999999999997,87.75100401606426,1
24,95,2,1,2,1,1,29,2,3,0,67,87,1,2,0,0,74.8,25.5,20,3.625,2,2.3,4,22.799999999999997,65.33734939759036,1
24,95,0,1,1,1,1,21,3,18,1,85,95,0,1,0,0,92.0,33.0,10,3.9583333333333335,0,2.8,0,22.799999999999997,87.75100401606426,1
24,95,0,1,1,1,1,29,2,3,0,67,87,1,2,0,0,74.8,25.5,20,3.625,-1,2.3,0,22.799999999999997,65.33734939759036,1
24,95,1,1,1,1,1,21,3,18,1,85,95,0,1,0,0,92.0,33.0,10,3.9583333333333335,1,2.8,1,22.799999999999997,87.75100401606426,1
24,95,1,1,1,1,1,29,2,3,0,67,87,1,2,0,0,74.8,25.5,20,3.625,0,2.3,1,22.799999999999997,65.33734939759036,1
24,95,0,0,1,1,1,21,3,18,1,85,95,0,1,0,0,82.0,33.0,10,3.9583333333333335,0,2.8,0,22.799999999999997,78.21285140562249,1
24,95,0,0,1,1,1,29,2,3,0,67,87,1,2,0,0,64.8,25.5,20,3.625,-1,2.3,0,22.799999999999997,56.602409638554214,1
24,95,2,1,0,1,1,21,3,18,1,85,95,0,1,0,0,92.0,33.0,10,3.9583333333333335,1,2.8,0,22.799999999999997,87.75100401606426,1
24,95,2,1,0,1,1,29,2,3,0,67,87,1,2,0,0,74.8,25.5,20,3.625,0,2.3,0,22.799999999999997,65.33734939759036,1
24,95,1,0,0,1,1,21,3,18,1,85,95,0,1,0,0,82.0,33.0,10,3.9583333333333335,0,2.8,0,22.799999999999997,78.21285140562249,1
24,95,1,0,0,1,1,29,2,3,0,67,87,1,2,0,0,64.8,25.5,20,3.625,-1,2.3,0,22.799999999999997,56.602409638554214,1
24,80,2,1,2,1,0,27,0,9,0,52,42,1,2,3,0,62.8,28.5,-10,1.75,2,2.9,4,19.200000000000003,26.481927710843372,1
24,80,2,1,2,1,0,19,3,4,1,100,50,1,0,3,0,92.0,26.0,-50,2.0833333333333335,4,2.4,4,19.200000000000003,46.1847389558233,1
24,80,0,1,1,1,0,27,0,9,0,52,42,1,2,3,0,62.8,28.5,-10,1.75,-1,2.9,0,19.200000000000003,26.481927710843372,1
24,80,0,1,1,1,0,19,3,4,1,100,50,1,0,3,0,92.0,26.0,-50,2.0833333333333335,1,2.4,0,19.200000000000003,46.1847389558233,1
24,80,2,1,1,1,0,27,0,9,0,52,42,1,2,3,0,62.8,28.5,-10,1.75,1,2.9,2,19.200000000000003,26.481927710843372,1
24,80,2,1,1,1,0,19,3,4,1,100,50,1,0,3,0,92.0,26.0,-50,2.0833333333333335,3,2.4,2,19.200000000000003,46.1847389558233,1
24,80,2,0,1,1,0,27,0,9,0,52,42,1,2,3,0,52.8,28.5,-10,1.75,1,2.9,2,19.200000000000003,22.26506024096386,1
24,80,2,0,1,1,0,19,3,4,1,100,50,1,0,3,0,82.0,26.0,-50,2.0833333333333335,3,2.4,2,19.200000000000003,41.164658634538156,1
24,80,2,1,0,1,0,27,0,9,0,52,42,1,2,3,0,62.8,28.5,-10,1.75,0,2.9,0,19.200000000000003,26.481927710843372,1
24,80,2,1,0,1,0,19,3,4,1,100,50,1,0,3,0,92.0,26.0,-50,2.0833333333333335,2,2.4,0,19.200000000000003,46.1847389558233,1
24,80,1,1,1,1,0,27,0,9,0,52,42,1,2,3,0,62.8,28.5,-10,1.75,0,2.9,1,19.200000000000003,26.481927710843372,1
24,80,1,1,1,1,0,19,3,4,1,100,50,1,0,3,0,92.0,26.0,-50,2.0833333333333335,2,2.4,1,19.200000000000003,46.1847389558233,1
26,95,2,0,1,1,0,20,2,0,1,68,63,1,0,2,0,75.2,26.0,-5,2.423076923076923,3,2.0,2,24.7,47.566265060240966,1
26,95,2,0,1,1,0,21,2,14,0,74,75,0,0,1,0,67.6,33.0,1,2.8846153846153846,3,2.4000000000000004,2,24.7,50.903614457831324,1
26,95,2,0,1,1,0,29,1,14,0,93,54,1,2,3,0,75.2,33.0,-39,2.076923076923077,1,3.4000000000000004,2,24.7,40.7710843373494,1
