StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,flag_unrealistic,EngagementScore,AcademicEffort,PerformanceGap,StudyEfficiency,WellbeingIndex,DigitalScore,MotivationXResources,AttendanceXStudy,ExamXEngagement,GMM_Cluster
19,62,2,1,1,1,1,18,1,20,0,95,98,1,2,0,1,72.8,29.0,3,5.157894736842105,1,4.0,2,11.78,71.63052208835342,2
19,62,1,1,2,1,1,18,1,20,0,95,98,1,2,0,1,72.8,29.0,3,5.157894736842105,1,4.0,2,11.78,71.63052208835342,2
19,62,1,1,0,1,1,18,1,20,0,95,98,1,2,0,1,72.8,29.0,3,5.157894736842105,-1,4.0,0,11.78,71.63052208835342,2
20,66,1,0,2,1,0,25,3,9,1,85,98,0,2,0,0,70.4,24.5,13,4.9,1,1.9,2,13.200000000000001,69.26907630522089,2
20,66,2,0,1,1,0,25,3,9,1,85,98,0,2,0,0,70.4,24.5,13,4.9,1,1.9,2,13.200000000000001,69.26907630522089,2
20,66,1,1,0,1,0,25,3,9,1,85,98,0,2,0,0,80.4,24.5,13,4.9,-1,1.9,0,13.200000000000001,79.10843373493978,2
20,66,2,1,2,1,0,25,3,9,1,85,98,0,2,0,0,80.4,24.5,13,4.9,2,1.9,4,13.200000000000001,79.10843373493978,2
20,66,0,0,0,1,0,25,3,9,1,85,98,0,2,0,0,70.4,24.5,13,4.9,-2,1.9,0,13.200000000000001,69.26907630522089,2
20,66,0,1,1,1,0,25,3,9,1,85,98,0,2,0,0,80.4,24.5,13,4.9,-1,1.9,0,13.200000000000001,79.10843373493978,2
18,64,1,1,2,1,1,26,2,14,1,52,94,0,1,0,0,66.4,25.0,42,5.222222222222222,2,2.4000000000000004,2,11.52,62.66666666666667,2
18,64,1,1,2,1,1,26,3,16,1,65,72,1,2,1,0,71.6,26.0,7,4.0,1,3.6,2,11.52,51.75903614457831,2
18,64,1,1,2,1,1,25,1,0,1,57,99,1,1,0,0,68.4,18.0,42,5.5,2,2.0,2,11.52,67.98795180722892,2
18,64,0,1,0,1,1,26,2,14,1,52,94,0,1,0,0,66.4,25.0,42,5.222222222222222,-1,2.4000000000000004,0,11.52,62.66666666666667,2
18,64,0,1,0,1,1,26,3,16,1,65,72,1,2,1,0,71.6,26.0,7,4.0,-2,3.6,0,11.52,51.75903614457831,2
18,64,0,1,0,1,1,25,1,0,1,57,99,1,1,0,0,68.4,18.0,42,5.5,-1,2.0,0,11.52,67.98795180722892,2
18,64,2,0,1,1,1,26,2,14,1,52,94,0,1,0,0,56.400000000000006,25.0,42,5.222222222222222,2,2.4000000000000004,2,11.52,53.22891566265061,2
18,64,2,0,1,1,1,26,3,16,1,65,72,1,2,1,0,61.6,26.0,7,4.0,1,3.6,2,11.52,44.53012048192771,2
18,64,2,0,1,1,1,25,1,0,1,57,99,1,1,0,0,58.400000000000006,18.0,42,5.5,2,2.0,2,11.52,58.048192771084345,2
18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0,0,66.4,25.0,42,5.222222222222222,1,2.4000000000000004,1,11.52,62.66666666666667,2
18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1,0,71.6,26.0,7,4.0,0,3.6,1,11.52,51.75903614457831,2
18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0,0,68.4,18.0,42,5.5,1,2.0,1,11.52,67.98795180722892,2
18,64,1,0,1,1,1,26,2,14,1,52,94,0,1,0,0,56.400000000000006,25.0,42,5.222222222222222,1,2.4000000000000004,1,11.52,53.22891566265061,2
18,64,1,0,1,1,1,26,3,16,1,65,72,1,2,1,0,61.6,26.0,7,4.0,0,3.6,1,11.52,44.53012048192771,2
18,64,1,0,1,1,1,25,1,0,1,57,99,1,1,0,0,58.400000000000006,18.0,42,5.5,1,2.0,1,11.52,58.048192771084345,2
18,64,2,1,0,1,1,26,2,14,1,52,94,0,1,0,0,66.4,25.0,42,5.222222222222222,1,2.4000000000000004,0,11.52,62.66666666666667,2
18,64,2,1,0,1,1,26,3,16,1,65,72,1,2,1,0,71.6,26.0,7,4.0,0,3.6,0,11.52,51.75903614457831,2
18,64,2,1,0,1,1,25,1,0,1,57,99,1,1,0,0,68.4,18.0,42,5.5,1,2.0,0,11.52,67.98795180722892,2
15,64,1,1,2,1,0,22,0,18,1,97,61,1,1,2,1,84.4,24.0,-36,4.066666666666666,2,3.8,2,9.6,51.690763052208844,2
15,64,1,1,2,1,0,26,2,6,1,79,55,1,1,2,0,77.2,18.0,-24,3.6666666666666665,2,2.6,2,9.6,42.630522088353416,2
15,64,2,1,2,1,0,22,0,18,1,97,61,1,1,2,1,84.4,24.0,-36,4.066666666666666,3,3.8,4,9.6,51.690763052208844,2
15,64,2,1,2,1,0,26,2,6,1,79,55,1,1,2,0,77.2,18.0,-24,3.6666666666666665,3,2.6,4,9.6,42.630522088353416,2
15,64,1,0,0,1,0,22,0,18,1,97,61,1,1,2,1,74.4,24.0,-36,4.066666666666666,0,3.8,0,9.6,45.566265060240966,2
15,64,1,0,0,1,0,26,2,6,1,79,55,1,1,2,0,67.2,18.0,-24,3.6666666666666665,0,2.6,0,9.6,37.108433734939766,2
15,64,1,0,1,1,0,22,0,18,1,97,61,1,1,2,1,74.4,24.0,-36,4.066666666666666,1,3.8,1,9.6,45.566265060240966,2
15,64,1,0,1,1,0,26,2,6,1,79,55,1,1,2,0,67.2,18.0,-24,3.6666666666666665,1,2.6,1,9.6,37.108433734939766,2
15,92,0,1,0,1,0,19,2,5,0,92,100,1,2,0,0,83.60000000000001,17.5,8,6.666666666666667,-2,2.5,0,13.8,83.93574297188756,2
15,92,0,1,0,1,0,27,3,11,0,70,93,1,1,0,0,74.80000000000001,20.5,23,6.2,-1,3.1,0,13.8,69.84337349397592,2
15,92,0,1,0,1,0,26,2,18,1,68,86,1,0,0,0,84.0,24.0,18,5.733333333333333,0,3.8,0,13.8,72.53012048192771,2
15,92,2,1,1,1,0,19,2,5,0,92,100,1,2,0,0,83.60000000000001,17.5,8,6.666666666666667,1,2.5,2,13.8,83.93574297188756,2
15,92,2,1,1,1,0,27,3,11,0,70,93,1,1,0,0,74.80000000000001,20.5,23,6.2,2,3.1,2,13.8,69.84337349397592,2
15,92,2,1,1,1,0,26,2,18,1,68,86,1,0,0,0,84.0,24.0,18,5.733333333333333,3,3.8,2,13.8,72.53012048192771,2
15,92,1,1,1,1,0,19,2,5,0,92,100,1,2,0,0,83.60000000000001,17.5,8,6.666666666666667,0,2.5,1,13.8,83.93574297188756,2
15,92,1,1,1,1,0,27,3,11,0,70,93,1,1,0,0,74.80000000000001,20.5,23,6.2,1,3.1,1,13.8,69.84337349397592,2
15,92,1,1,1,1,0,26,2,18,1,68,86,1,0,0,0,84.0,24.0,18,5.733333333333333,2,3.8,1,13.8,72.53012048192771,2
15,67,1,1,0,1,0,25,2,1,1,74,43,1,1,3,0,76.4,15.5,-31,2.8666666666666667,0,2.1,0,10.05,32.983935742971894,2
15,67,2,1,2,1,0,25,2,1,1,74,43,1,1,3,0,76.4,15.5,-31,2.8666666666666667,3,2.1,4,10.05,32.983935742971894,2
15,67,1,0,1,1,0,25,2,1,1,74,43,1,1,3,0,66.4,15.5,-31,2.8666666666666667,1,2.1,1,10.05,28.66666666666667,2
15,70,1,0,1,1,0,20,3,20,1,88,41,1,1,3,0,73.2,25.0,-47,2.7333333333333334,1,4.0,1,10.5,30.132530120481928,2
15,70,1,0,1,1,0,27,0,0,0,76,49,1,2,3,0,58.400000000000006,15.0,-27,3.2666666666666666,0,2.0,1,10.5,28.73092369477912,2
15,70,1,0,0,1,0,20,3,20,1,88,41,1,1,3,0,73.2,25.0,-47,2.7333333333333334,0,4.0,0,10.5,30.132530120481928,2
15,70,1,0,0,1,0,27,0,0,0,76,49,1,2,3,0,58.400000000000006,15.0,-27,3.2666666666666666,-1,2.0,0,10.5,28.73092369477912,2
16,71,1,0,1,1,0,26,2,19,1,89,73,0,1,1,0,74.0,25.5,-16,4.5625,1,2.9000000000000004,1,11.36,54.23694779116466,2
16,71,2,0,1,1,0,26,2,19,1,89,73,0,1,1,0,74.0,25.5,-16,4.5625,2,2.9000000000000004,2,11.36,54.23694779116466,2
16,71,2,1,0,1,0,25,1,19,0,59,55,1,0,2,0,62.0,25.5,-4,3.4375,2,3.9000000000000004,0,11.36,34.23694779116466,2
16,71,2,1,0,1,0,26,2,19,1,89,73,0,1,1,0,84.0,25.5,-16,4.5625,1,2.9000000000000004,0,11.36,61.566265060240966,2
7,82,2,1,1,1,1,27,2,15,1,54,44,0,2,3,0,74.4,14.5,-10,6.285714285714286,1,2.5,2,5.739999999999999,32.867469879518076,2
7,82,2,1,1,1,1,18,1,20,1,60,75,1,2,1,0,76.80000000000001,17.0,15,10.714285714285714,1,4.0,2,5.739999999999999,57.83132530120483,2
17,76,2,0,2,1,0,24,1,13,0,59,85,1,1,0,0,54.0,23.5,26,5.0,3,3.3,4,12.92,46.0843373493976,2
17,76,1,1,1,1,0,24,1,13,0,59,85,1,1,0,0,64.0,23.5,26,5.0,1,3.3,1,12.92,54.618473895582326,2
17,76,2,1,0,1,0,24,1,13,0,59,85,1,1,0,0,64.0,23.5,26,5.0,1,3.3,0,12.92,54.618473895582326,2
17,74,1,1,1,1,1,18,1,18,0,72,73,0,2,1,0,68.4,26.0,1,4.294117647058823,0,2.8,1,12.58,50.13253012048194,2
17,74,1,0,1,1,1,18,1,18,0,72,73,0,2,1,0,58.400000000000006,26.0,1,4.294117647058823,0,2.8,1,12.58,42.803212851405625,2
17,74,1,1,0,1,1,18,1,18,0,72,73,0,2,1,0,68.4,26.0,1,4.294117647058823,-1,2.8,0,12.58,50.13253012048194,2
17,74,0,0,1,1,1,18,1,18,0,72,73,0,2,1,0,58.400000000000006,26.0,1,4.294117647058823,-1,2.8,0,12.58,42.803212851405625,2
15,66,2,1,0,1,1,29,0,5,1,72,94,0,2,0,0,75.2,17.5,22,6.266666666666667,0,1.5,0,9.9,70.9718875502008,2
15,66,1,0,1,1,1,29,0,5,1,72,94,0,2,0,0,65.2,17.5,22,6.266666666666667,0,1.5,1,9.9,61.53413654618474,2
17,79,0,1,0,1,1,20,3,6,1,91,95,1,2,0,0,88.0,20.0,4,5.588235294117647,-2,2.6,0,13.43,83.93574297188755,2
17,79,0,1,0,1,1,27,0,5,0,50,93,1,2,0,0,61.6,19.5,43,5.470588235294118,-2,2.5,0,13.43,57.51807228915663,2
17,79,0,1,0,1,1,19,2,18,1,95,64,1,2,2,0,89.6,26.0,-31,3.764705882352941,-2,3.8,0,13.43,57.57429718875502,2
17,79,2,1,1,1,1,20,3,6,1,91,95,1,2,0,0,88.0,20.0,4,5.588235294117647,1,2.6,2,13.43,83.93574297188755,2
17,79,2,1,1,1,1,27,0,5,0,50,93,1,2,0,0,61.6,19.5,43,5.470588235294118,1,2.5,2,13.43,57.51807228915663,2
17,79,2,1,1,1,1,19,2,18,1,95,64,1,2,2,0,89.6,26.0,-31,3.764705882352941,1,3.8,2,13.43,57.57429718875502,2
17,79,1,0,1,1,1,20,3,6,1,91,95,1,2,0,0,78.0,20.0,4,5.588235294117647,0,2.6,1,13.43,74.3975903614458,2
17,79,1,0,1,1,1,27,0,5,0,50,93,1,2,0,0,51.6,19.5,43,5.470588235294118,0,2.5,1,13.43,48.18072289156626,2
17,79,1,0,1,1,1,19,2,18,1,95,64,1,2,2,0,79.6,26.0,-31,3.764705882352941,0,3.8,1,13.43,51.14859437751004,2
10,80,1,1,2,1,0,24,1,14,1,75,57,0,2,2,0,82.0,17.0,-18,5.7,1,2.4000000000000004,2,8.0,46.9277108433735,2
10,96,1,0,1,1,0,25,0,16,1,50,95,1,2,0,0,68.4,18.0,45,9.5,0,3.6,1,9.6,65.2409638554217,2
10,96,2,1,1,1,0,25,0,16,1,50,95,1,2,0,0,78.4,18.0,45,9.5,1,3.6,2,9.6,74.77911646586347,2
16,62,1,1,0,1,1,26,1,19,0,54,55,1,0,2,0,56.400000000000006,25.5,1,3.4375,1,3.9000000000000004,0,9.92,31.144578313253014,2
16,62,1,1,0,1,1,27,3,8,1,75,51,1,0,3,0,74.8,20.0,-24,3.1875,1,2.8,0,9.92,38.30120481927711,2
16,62,1,1,0,1,1,21,2,11,0,72,64,1,1,2,0,63.6,21.5,-8,4.0,0,3.1,0,9.92,40.867469879518076,2
16,62,1,1,0,1,1,19,2,2,1,71,82,1,0,1,0,73.2,17.0,11,5.125,1,2.2,0,9.92,60.265060240963855,2
16,62,1,0,1,1,1,26,1,19,0,54,55,1,0,2,0,46.400000000000006,25.5,1,3.4375,2,3.9000000000000004,1,9.92,25.62248995983936,2
16,62,1,0,1,1,1,27,3,8,1,75,51,1,0,3,0,64.8,20.0,-24,3.1875,2,2.8,1,9.92,33.18072289156626,2
16,62,1,0,1,1,1,21,2,11,0,72,64,1,1,2,0,53.6,21.5,-8,4.0,1,3.1,1,9.92,34.441767068273094,2
16,62,1,0,1,1,1,19,2,2,1,71,82,1,0,1,0,63.2,17.0,11,5.125,2,2.2,1,9.92,52.03212851405623,2
17,77,2,1,1,1,1,28,0,15,1,87,78,1,2,1,0,85.60000000000001,24.5,-9,4.588235294117647,1,3.5,2,13.09,67.03614457831327,2
17,77,1,1,0,1,1,28,0,15,1,87,78,1,2,1,0,85.60000000000001,24.5,-9,4.588235294117647,-1,3.5,0,13.09,67.03614457831327,2
17,77,1,0,0,1,1,28,0,15,1,87,78,1,2,1,0,75.60000000000001,24.5,-9,4.588235294117647,-1,3.5,0,13.09,59.20481927710844,2
17,77,1,1,1,1,1,28,0,15,1,87,78,1,2,1,0,85.60000000000001,24.5,-9,4.588235294117647,0,3.5,1,13.09,67.03614457831327,2
14,65,1,0,0,1,1,28,1,2,0,71,77,0,2,1,0,54.400000000000006,15.0,6,5.5,-1,1.2,0,9.1,42.056224899598405,2
14,65,1,0,0,1,1,25,0,19,1,60,41,0,2,3,0,60.0,23.5,-19,2.9285714285714284,-1,2.9000000000000004,0,9.1,24.698795180722893,2
14,65,1,0,0,1,1,26,2,0,1,61,96,1,1,0,0,60.400000000000006,14.0,35,6.857142857142857,0,2.0,0,9.1,58.21686746987953,2
14,65,1,0,0,1,1,20,0,0,1,62,50,0,2,3,0,60.8,14.0,-12,3.5714285714285716,-1,1.0,0,9.1,30.522088353413658,2
14,65,1,0,1,1,1,28,1,2,0,71,77,0,2,1,0,54.400000000000006,15.0,6,5.5,0,1.2,1,9.1,42.056224899598405,2
14,65,1,0,1,1,1,25,0,19,1,60,41,0,2,3,0,60.0,23.5,-19,2.9285714285714284,0,2.9000000000000004,1,9.1,24.698795180722893,2
14,65,1,0,1,1,1,26,2,0,1,61,96,1,1,0,0,60.400000000000006,14.0,35,6.857142857142857,1,2.0,1,9.1,58.21686746987953,2
14,65,1,0,1,1,1,20,0,0,1,62,50,0,2,3,0,60.8,14.0,-12,3.5714285714285716,0,1.0,1,9.1,30.522088353413658,2
14,65,2,1,0,1,1,28,1,2,0,71,77,0,2,1,0,64.4,15.0,6,5.5,0,1.2,0,9.1,49.78714859437751,2
14,65,2,1,0,1,1,25,0,19,1,60,41,0,2,3,0,70.0,23.5,-19,2.9285714285714284,0,2.9000000000000004,0,9.1,28.81526104417671,2
14,65,2,1,0,1,1,26,2,0,1,61,96,1,1,0,0,70.4,14.0,35,6.857142857142857,1,2.0,0,9.1,67.85542168674701,2
14,65,2,1,0,1,1,20,0,0,1,62,50,0,2,3,0,70.8,14.0,-12,3.5714285714285716,0,1.0,0,9.1,35.54216867469879,2
14,65,2,0,0,1,1,28,1,2,0,71,77,0,2,1,0,54.400000000000006,15.0,6,5.5,0,1.2,0,9.1,42.056224899598405,2
14,65,2,0,0,1,1,25,0,19,1,60,41,0,2,3,0,60.0,23.5,-19,2.9285714285714284,0,2.9000000000000004,0,9.1,24.698795180722893,2
14,65,2,0,0,1,1,26,2,0,1,61,96,1,1,0,0,60.400000000000006,14.0,35,6.857142857142857,1,2.0,0,9.1,58.21686746987953,2
14,65,2,0,0,1,1,20,0,0,1,62,50,0,2,3,0,60.8,14.0,-12,3.5714285714285716,0,1.0,0,9.1,30.522088353413658,2
14,65,1,1,1,1,1,28,1,2,0,71,77,0,2,1,0,64.4,15.0,6,5.5,0,1.2,1,9.1,49.78714859437751,2
14,65,1,1,1,1,1,25,0,19,1,60,41,0,2,3,0,70.0,23.5,-19,2.9285714285714284,0,2.9000000000000004,1,9.1,28.81526104417671,2
14,65,1,1,1,1,1,26,2,0,1,61,96,1,1,0,0,70.4,14.0,35,6.857142857142857,1,2.0,1,9.1,67.85542168674701,2
14,65,1,1,1,1,1,20,0,0,1,62,50,0,2,3,0,70.8,14.0,-12,3.5714285714285716,0,1.0,1,9.1,35.54216867469879,2
13,70,2,0,1,1,1,27,0,14,1,91,44,1,2,3,0,74.4,20.0,-47,3.3846153846153846,1,3.4000000000000004,2,9.1,32.867469879518076,2
13,70,2,0,1,1,1,25,3,8,1,54,87,1,0,0,0,59.6,17.0,33,6.6923076923076925,3,2.8,2,9.1,52.06024096385542,2
13,70,1,0,1,1,1,27,0,14,1,91,44,1,2,3,0,74.4,20.0,-47,3.3846153846153846,0,3.4000000000000004,1,9.1,32.867469879518076,2
13,70,1,0,1,1,1,25,3,8,1,54,87,1,0,0,0,59.6,17.0,33,6.6923076923076925,2,2.8,1,9.1,52.06024096385542,2
13,70,1,1,1,1,1,27,0,14,1,91,44,1,2,3,0,84.4,20.0,-47,3.3846153846153846,0,3.4000000000000004,1,9.1,37.285140562249,2
13,70,1,1,1,1,1,25,3,8,1,54,87,1,0,0,0,69.6,17.0,33,6.6923076923076925,2,2.8,1,9.1,60.795180722891565,2
13,70,2,1,2,1,1,27,0,14,1,91,44,1,2,3,0,84.4,20.0,-47,3.3846153846153846,2,3.4000000000000004,4,9.1,37.285140562249,2
13,70,2,1,2,1,1,25,3,8,1,54,87,1,0,0,0,69.6,17.0,33,6.6923076923076925,4,2.8,4,9.1,60.795180722891565,2
13,70,1,1,2,1,1,27,0,14,1,91,44,1,2,3,0,84.4,20.0,-47,3.3846153846153846,1,3.4000000000000004,2,9.1,37.285140562249,2
13,70,1,1,2,1,1,25,3,8,1,54,87,1,0,0,0,69.6,17.0,33,6.6923076923076925,3,2.8,2,9.1,60.795180722891565,2
13,70,2,1,1,1,1,27,0,14,1,91,44,1,2,3,0,84.4,20.0,-47,3.3846153846153846,1,3.4000000000000004,2,9.1,37.285140562249,2
13,70,2,1,1,1,1,25,3,8,1,54,87,1,0,0,0,69.6,17.0,33,6.6923076923076925,3,2.8,2,9.1,60.795180722891565,2
11,79,1,1,1,1,1,19,3,3,1,73,57,1,2,2,0,80.80000000000001,12.5,-16,5.181818181818182,0,2.3,1,8.690000000000001,46.2409638554217,2
20,65,1,0,1,1,1,28,2,6,0,76,85,1,2,0,0,56.400000000000006,23.0,9,4.25,0,2.6,1,13.0,48.13253012048193,2
9,74,2,0,0,1,0,21,1,12,0,78,68,1,2,2,0,60.800000000000004,15.0,-10,7.555555555555555,0,3.2,0,6.66,41.510040160642575,2
9,74,2,0,0,1,0,21,1,17,1,77,84,1,1,1,0,70.4,17.5,7,9.333333333333334,1,3.7,0,6.66,59.37349397590363,2
9,74,2,0,0,1,0,22,2,13,1,79,67,1,2,2,0,71.2,15.5,-12,7.444444444444445,0,3.3,0,6.66,47.89558232931728,2
9,74,0,0,0,1,0,21,1,12,0,78,68,1,2,2,0,60.800000000000004,15.0,-10,7.555555555555555,-2,3.2,0,6.66,41.510040160642575,2
9,74,0,0,0,1,0,21,1,17,1,77,84,1,1,1,0,70.4,17.5,7,9.333333333333334,-1,3.7,0,6.66,59.37349397590363,2
9,74,0,0,0,1,0,22,2,13,1,79,67,1,2,2,0,71.2,15.5,-12,7.444444444444445,-2,3.3,0,6.66,47.89558232931728,2
13,63,1,1,1,1,1,28,1,19,1,82,67,1,2,2,0,78.0,22.5,-15,5.153846153846154,0,3.9000000000000004,1,8.19,52.4698795180723,2
13,63,1,1,1,1,1,19,1,2,0,93,70,1,1,1,0,72.4,14.0,-23,5.384615384615385,1,2.2,1,8.19,50.88353413654619,2
13,63,1,0,1,1,1,28,1,19,1,82,67,1,2,2,0,68.0,22.5,-15,5.153846153846154,0,3.9000000000000004,1,8.19,45.742971887550205,2
13,63,1,0,1,1,1,19,1,2,0,93,70,1,1,1,0,62.400000000000006,14.0,-23,5.384615384615385,1,2.2,1,8.19,43.855421686747,2
13,63,1,0,2,1,1,28,1,19,1,82,67,1,2,2,0,68.0,22.5,-15,5.153846153846154,1,3.9000000000000004,2,8.19,45.742971887550205,2
13,63,1,0,2,1,1,19,1,2,0,93,70,1,1,1,0,62.400000000000006,14.0,-23,5.384615384615385,2,2.2,2,8.19,43.855421686747,2
13,63,2,1,1,1,1,28,1,19,1,82,67,1,2,2,0,78.0,22.5,-15,5.153846153846154,1,3.9000000000000004,2,8.19,52.4698795180723,2
13,63,2,1,1,1,1,19,1,2,0,93,70,1,1,1,0,72.4,14.0,-23,5.384615384615385,2,2.2,2,8.19,50.88353413654619,2
13,63,1,0,0,1,1,28,1,19,1,82,67,1,2,2,0,68.0,22.5,-15,5.153846153846154,-1,3.9000000000000004,0,8.19,45.742971887550205,2
13,63,1,0,0,1,1,19,1,2,0,93,70,1,1,1,0,62.400000000000006,14.0,-23,5.384615384615385,0,2.2,0,8.19,43.855421686747,2
8,100,1,1,1,1,0,27,2,3,1,93,51,1,0,3,0,97.2,9.5,-42,6.375,2,2.3,1,8.0,49.7710843373494,2
8,100,1,1,1,1,0,24,2,9,1,78,68,1,1,2,0,91.2,12.5,-10,8.5,1,2.9,1,8.0,62.26506024096386,2
8,100,2,1,1,1,0,27,2,3,1,93,51,1,0,3,0,97.2,9.5,-42,6.375,3,2.3,2,8.0,49.7710843373494,2
8,100,2,1,1,1,0,24,2,9,1,78,68,1,1,2,0,91.2,12.5,-10,8.5,2,2.9,2,8.0,62.26506024096386,2
18,65,1,1,1,1,1,24,0,16,0,51,97,1,2,0,0,56.400000000000006,26.0,46,5.388888888888889,0,3.6,1,11.700000000000001,54.9277108433735,2
18,65,1,1,1,1,1,21,2,6,0,67,86,1,2,0,0,62.8,21.0,19,4.777777777777778,0,2.6,1,11.700000000000001,54.22489959839357,2
18,65,1,1,1,1,1,28,2,6,0,97,86,1,0,0,1,74.80000000000001,21.0,-11,4.777777777777778,2,2.6,1,11.700000000000001,64.58634538152612,2
18,65,0,0,1,1,1,24,0,16,0,51,97,1,2,0,0,46.400000000000006,26.0,46,5.388888888888889,-1,3.6,0,11.700000000000001,45.18875502008033,2
18,65,0,0,1,1,1,21,2,6,0,67,86,1,2,0,0,52.8,21.0,19,4.777777777777778,-1,2.6,0,11.700000000000001,45.59036144578314,2
18,65,0,0,1,1,1,28,2,6,0,97,86,1,0,0,1,64.80000000000001,21.0,-11,4.777777777777778,1,2.6,0,11.700000000000001,55.95180722891567,2
18,65,2,1,1,1,1,24,0,16,0,51,97,1,2,0,0,56.400000000000006,26.0,46,5.388888888888889,1,3.6,2,11.700000000000001,54.9277108433735,2
18,65,2,1,1,1,1,21,2,6,0,67,86,1,2,0,0,62.8,21.0,19,4.777777777777778,1,2.6,2,11.700000000000001,54.22489959839357,2
18,65,2,1,1,1,1,28,2,6,0,97,86,1,0,0,1,74.80000000000001,21.0,-11,4.777777777777778,3,2.6,2,11.700000000000001,64.58634538152612,2
18,65,2,0,0,1,1,24,0,16,0,51,97,1,2,0,0,46.400000000000006,26.0,46,5.388888888888889,0,3.6,0,11.700000000000001,45.18875502008033,2
18,65,2,0,0,1,1,21,2,6,0,67,86,1,2,0,0,52.8,21.0,19,4.777777777777778,0,2.6,0,11.700000000000001,45.59036144578314,2
18,65,2,0,0,1,1,28,2,6,0,97,86,1,0,0,1,64.80000000000001,21.0,-11,4.777777777777778,2,2.6,0,11.700000000000001,55.95180722891567,2
18,65,1,1,2,1,1,24,0,16,0,51,97,1,2,0,0,56.400000000000006,26.0,46,5.388888888888889,1,3.6,2,11.700000000000001,54.9277108433735,2
18,65,1,1,2,1,1,21,2,6,0,67,86,1,2,0,0,62.8,21.0,19,4.777777777777778,1,2.6,2,11.700000000000001,54.22489959839357,2
18,65,1,1,2,1,1,28,2,6,0,97,86,1,0,0,1,74.80000000000001,21.0,-11,4.777777777777778,3,2.6,2,11.700000000000001,64.58634538152612,2
20,72,0,1,0,1,0,23,1,13,0,61,82,0,2,1,0,63.2,26.5,21,4.1,-2,2.3,0,14.399999999999999,52.03212851405623,2
20,72,2,0,0,1,0,23,1,13,0,61,82,0,2,1,0,53.2,26.5,21,4.1,0,2.3,0,14.399999999999999,43.7991967871486,2
20,72,0,1,1,1,0,23,1,13,0,61,82,0,2,1,0,63.2,26.5,21,4.1,-1,2.3,0,14.399999999999999,52.03212851405623,2
12,73,1,0,1,1,1,24,1,14,0,57,57,1,2,2,0,52.0,19.0,0,4.75,0,3.4000000000000004,1,8.76,29.759036144578317,2
12,73,1,0,1,1,1,20,0,8,1,97,84,1,1,1,0,78.0,16.0,-13,7.0,1,2.8,1,8.76,65.78313253012048,2
10,76,1,1,1,1,1,19,1,20,1,87,68,0,2,2,0,85.2,20.0,-19,6.8,0,3.0,1,7.6,58.168674698795186,2
10,76,1,1,1,1,1,19,1,8,0,96,85,1,2,0,0,78.80000000000001,14.0,-11,8.5,0,2.8,1,7.6,67.24899598393576,2
10,76,1,1,1,1,1,22,2,7,0,77,88,1,1,0,0,71.2,13.5,11,8.8,1,2.7,1,7.6,62.90763052208836,2
10,76,1,1,1,1,1,22,2,13,0,83,100,0,2,0,0,73.60000000000001,16.5,17,10.0,0,2.3,1,7.6,73.89558232931728,2
10,76,0,0,1,1,1,19,1,20,1,87,68,0,2,2,0,75.2,20.0,-19,6.8,-1,3.0,0,7.6,51.341365461847396,2
10,76,0,0,1,1,1,19,1,8,0,96,85,1,2,0,0,68.80000000000001,14.0,-11,8.5,-1,2.8,0,7.6,58.71485943775102,2
10,76,0,0,1,1,1,22,2,7,0,77,88,1,1,0,0,61.2,13.5,11,8.8,0,2.7,0,7.6,54.07228915662651,2
10,76,0,0,1,1,1,22,2,13,0,83,100,0,2,0,0,63.60000000000001,16.5,17,10.0,-1,2.3,0,7.6,63.85542168674701,2
8,89,2,1,0,1,1,20,2,18,0,77,94,1,2,0,0,76.4,17.0,17,11.75,0,3.8,0,7.12,72.10441767068274,2
8,89,2,1,0,1,1,26,0,8,1,56,75,0,0,1,0,78.0,12.0,19,9.375,2,1.8,0,7.12,58.73493975903615,2
8,89,2,1,0,1,1,22,2,6,1,94,70,1,2,1,0,93.2,11.0,-24,8.75,0,2.6,0,7.12,65.50200803212851,2
8,89,2,0,1,1,1,20,2,18,0,77,94,1,2,0,0,66.4,17.0,17,11.75,1,3.8,2,7.12,62.66666666666667,2
8,89,2,0,1,1,1,26,0,8,1,56,75,0,0,1,0,68.0,12.0,19,9.375,3,1.8,2,7.12,51.204819277108435,2
8,89,2,0,1,1,1,22,2,6,1,94,70,1,2,1,0,83.2,11.0,-24,8.75,1,2.6,2,7.12,58.47389558232932,2
12,98,1,1,1,1,1,21,3,6,1,56,88,1,1,0,0,81.60000000000001,15.0,32,7.333333333333333,1,2.6,1,11.76,72.09638554216868,2
12,98,1,1,1,1,1,21,0,18,0,76,94,1,1,0,0,79.60000000000001,21.0,18,7.833333333333333,1,3.8,1,11.76,75.12449799196789,2
12,98,1,1,1,1,1,18,2,8,1,87,45,1,0,3,0,94.0,16.0,-42,3.75,2,2.8,1,11.76,42.46987951807229,2
14,83,0,1,1,1,1,20,1,9,1,94,77,1,0,1,0,90.80000000000001,18.5,-17,5.5,1,2.9,0,11.62,70.19678714859438,2
